CV1 (voltage),CV2 (voltage),Flow 1 (LPH),Flow 2 (LPH),Level 1 (mm),Level 2 (mm),Time (sec)
5.199999809,5.199999809,260.1303101,254.657135,193.5253296,167.3003845,75.4
5.199999809,5.199999809,260.2873535,254.7019958,193.4670105,172.5103455,75.6
5.199999809,5.199999809,260.3097839,254.6347046,193.369812,172.4520264,75.8
5.199999809,5.199999809,260.3322144,254.9487305,193.4475403,172.4909363,76
5.199999809,5.199999809,260.2424622,254.5898438,193.4670105,172.5686951,76.2
5.199999809,5.199999809,260.3546143,254.6347046,193.3892517,172.4520264,76.4
5.199999809,5.199999809,261.3864746,255.6665649,193.4864502,172.5297852,76.6
5.199999809,5.199999809,261.3640747,255.6665649,193.4281311,172.4909363,76.8
5.199999809,5.199999809,261.2294312,255.5544128,193.4670105,172.4909363,77
5.199999809,5.199999809,261.2518311,255.509491,193.5253296,172.5686951,77.2
5.199999809,5.199999809,261.2518311,255.8235474,193.4281311,172.5492249,77.4
5.199999809,5.199999809,261.2518311,255.5768127,193.5253296,172.5103455,77.6
5.199999809,5.199999809,261.2967529,255.5768127,193.6030884,172.6658936,77.8
5.199999809,5.199999809,261.6780701,255.6441345,193.4281311,172.5103455,78
5.199999809,5.199999809,261.3416138,255.778717,193.4281311,172.5492249,78.2
5.199999809,5.199999809,261.274292,256.6086121,193.3892517,172.4714966,78.4
5.199999809,5.199999809,261.2518311,256.7880859,193.4670105,172.5492249,78.6
5.199999809,5.199999809,261.3640747,256.7207642,193.564209,172.6658936,78.8
5.199999809,5.199999809,261.2294312,256.5637817,193.4475403,172.5297852,79
5.199999809,5.199999809,261.3640747,256.5861816,193.4086914,172.4909363,79.2
5.199999809,5.199999809,261.3416138,256.5413513,193.4281311,172.5297852,79.4
5.199999809,5.199999809,261.408905,256.8553467,193.4086914,172.4909363,79.6
5.199999809,5.199999809,261.2294312,256.7207642,193.3503418,172.4520264,79.8
5.199999809,5.199999809,261.274292,256.6535034,193.4281311,172.4714966,80
5.199999809,5.199999809,261.2967529,256.5413513,193.3892517,172.5297852,80.2
5.199999809,5.199999809,261.2967529,256.6759338,193.4475403,172.5492249,80.4
5.199999809,5.199999809,261.2518311,256.8104858,193.3892517,172.4325867,80.6
5.199999809,5.199999809,261.274292,256.6086121,193.4670105,172.4909363,80.8
5.199999809,5.199999809,261.2518311,256.5637817,193.4864502,172.6075439,81
5.199999809,5.199999809,261.4313354,256.6983337,193.4475403,172.5686951,81.2
5.199999809,5.199999809,261.3640747,256.6983337,193.4281311,172.5492249,81.4
5.199999809,5.199999809,261.3191833,256.6983337,193.5058899,172.5881348,81.6
5.199999809,5.199999809,261.2967529,256.5188904,193.4670105,172.5103455,81.8
5.199999809,5.199999809,261.2967529,256.6759338,193.6030884,172.7825317,82
5.199999809,5.199999809,261.2518311,256.5861816,193.4670105,172.5297852,82.2
5.199999809,5.199999809,261.1845703,256.4516296,193.3892517,172.4909363,82.4
5.199999809,5.199999809,261.4313354,255.8684387,193.4864502,172.5297852,82.6
5.199999809,5.199999809,261.274292,255.8235474,193.4670105,172.5103455,82.8
5.199999809,5.199999809,261.3191833,255.5992432,193.4475403,172.5103455,83
5.199999809,5.199999809,261.1845703,255.7113953,193.4864502,172.5881348,83.2
5.199999809,5.199999809,261.274292,255.6441345,193.4670105,172.5686951,83.4
5.199999809,5.199999809,261.2967529,255.6216736,193.4864502,172.5297852,83.6
5.199999809,5.199999809,261.2967529,255.5544128,193.4670105,172.5686951,83.8
5.199999809,5.199999809,261.2294312,255.8908691,193.5058899,172.5881348,84
5.199999809,5.199999809,261.1621399,255.5544128,198.735321,172.7242126,84.2
5.199999809,5.199999809,261.2518311,255.5319214,198.7936096,172.5686951,84.4
5.199999809,5.199999809,261.1621399,255.5544128,198.7158508,172.5297852,84.6
5.199999809,5.199999809,261.4313354,255.778717,198.6575623,172.5492249,84.8
5.199999809,5.199999809,261.2967529,255.8684387,198.6964111,172.5297852,85
5.199999809,5.199999809,261.274292,255.5319214,198.7158508,172.6075439,85.2
5.199999809,5.199999809,261.3191833,255.7338257,193.4670105,172.5103455,85.4
5.199999809,5.199999809,261.408905,255.778717,193.4281311,172.4714966,85.6
5.199999809,5.199999809,261.139679,255.3749084,193.4864502,172.5492249,85.8
5.199999809,5.199999809,261.2070007,255.5544128,193.4086914,172.4909363,86
5.199999809,5.199999809,261.1845703,255.5544128,193.3892517,172.4909363,86.2
5.199999809,5.199999809,261.2518311,255.5319214,198.677002,172.5686951,86.4
5.199999809,5.199999809,261.274292,255.5992432,193.4864502,172.5686951,86.6
5.199999809,5.199999809,261.2967529,255.6889648,198.6381226,172.4909363,86.8
5.199999809,5.199999809,261.3416138,255.7113953,193.3892517,172.5297852,87
5.199999809,5.199999809,261.1845703,255.5544128,193.4670105,172.5686951,87.2
5.199999809,5.199999809,261.1621399,255.6665649,193.3503418,172.4909363,87.4
5.199999809,5.199999809,261.2967529,255.6441345,193.4475403,172.5103455,87.6
5.199999809,5.199999809,261.274292,255.6889648,198.5992126,172.4520264,87.8
5.199999809,5.199999809,261.2070007,255.6441345,198.5992126,172.5103455,88
5.199999809,5.199999809,261.3416138,255.6216736,198.5992126,172.4714966,88.2
5.199999809,5.199999809,261.2070007,255.4421997,198.5992126,172.5297852,88.4
5.199999809,5.199999809,261.274292,255.6441345,198.5603638,172.4520264,88.6
5.199999809,5.199999809,261.1845703,255.6441345,198.4631653,172.4325867,88.8
5.199999809,5.199999809,261.1621399,255.7562866,198.5603638,172.4714966,89
5.199999809,5.199999809,261.1621399,255.7113953,198.5798035,172.5103455,89.2
5.199999809,5.199999809,261.274292,255.7338257,198.5798035,172.413147,89.4
5.199999809,5.199999809,261.4762268,255.5992432,198.5603638,172.3548279,89.6
5.199999809,5.199999809,261.4313354,255.7338257,193.4670105,172.5492249,89.8
5.199999809,5.199999809,261.3864746,255.5992432,198.6575623,172.5297852,90
5.199999809,5.199999809,261.3416138,255.4646301,198.6575623,172.5492249,90.2
5.199999809,5.199999809,261.1845703,255.5768127,198.735321,172.6269836,90.4
5.199999809,5.199999809,261.274292,255.6216736,198.677002,172.4714966,90.6
5.199999809,5.199999809,261.1621399,255.5992432,198.6575623,172.4909363,90.8
5.199999809,5.199999809,261.2070007,255.6889648,198.5992126,172.5686951,91
5.199999809,5.199999809,261.2967529,255.5768127,198.6186523,172.6269836,91.2
5.199999809,5.199999809,261.2294312,255.5319214,198.6575623,172.5297852,91.4
5.199999809,5.199999809,261.1845703,255.7113953,198.6381226,172.5492249,91.6
5.199999809,5.199999809,261.2070007,255.5992432,198.5992126,172.4909363,91.8
5.199999809,5.199999809,261.1845703,255.6665649,198.6186523,172.4714966,92
5.199999809,5.199999809,261.139679,255.6441345,198.5798035,172.4909363,92.2
5.199999809,5.199999809,261.2518311,255.778717,198.6381226,172.5103455,92.4
5.199999809,5.199999809,261.2518311,255.7113953,198.6381226,172.4909363,92.6
5.199999809,5.199999809,261.1172791,255.4870605,198.6381226,172.4909363,92.8
5.199999809,5.199999809,261.1621399,255.778717,198.6575623,172.5492249,93
5.199999809,5.199999809,261.2294312,255.4870605,198.677002,172.5297852,93.2
5.199999809,5.199999809,261.139679,255.6665649,198.6186523,172.5881348,93.4
5.199999809,5.199999809,261.1845703,255.509491,198.5798035,172.5297852,93.6
5.199999809,5.199999809,261.0948486,255.3973389,198.6575623,172.4520264,93.8
5.199999809,5.199999809,261.4537659,255.8011169,198.677002,172.5881348,94
5.199999809,5.199999809,261.274292,255.5768127,198.8519592,172.763092,94.2
5.199999809,5.199999809,261.1621399,255.6216736,198.6381226,172.5881348,94.4
5.199999809,5.199999809,261.0724182,255.6665649,198.5992126,172.5492249,94.6
5.199999809,5.199999809,261.2294312,255.8011169,198.6381226,172.5686951,94.8
5.199999809,5.199999809,261.1621399,255.5768127,198.6381226,172.4520264,95
5.199999809,5.199999809,261.2518311,255.6889648,198.677002,172.5881348,95.2
5.199999809,5.199999809,261.1172791,255.509491,198.5992126,172.4909363,95.4
5.199999809,5.199999809,261.1172791,255.352478,198.6186523,172.5297852,95.6
5.199999809,5.199999809,261.3191833,255.6441345,198.6575623,172.5103455,95.8
5.199999809,5.199999809,261.2070007,255.509491,198.6964111,172.5492249,96
5.199999809,5.199999809,261.0275269,255.4646301,198.6186523,172.5492249,96.2
5.199999809,5.199999809,261.2070007,255.6441345,198.677002,172.5881348,96.4
5.199999809,5.199999809,261.0499878,255.5544128,198.5409241,172.4520264,96.6
5.199999809,5.199999809,261.139679,255.4421997,198.5992126,172.5686951,96.8
5.199999809,5.199999809,261.0948486,255.5319214,198.6964111,172.5686951,97
5.199999809,5.199999809,261.1845703,255.8011169,198.6381226,172.5686951,97.2
5.199999809,5.199999809,261.1845703,255.4646301,198.5992126,172.4325867,97.4
5.199999809,5.199999809,261.139679,255.4646301,198.6575623,172.5297852,97.6
5.199999809,5.199999809,261.2518311,255.509491,198.677002,172.5297852,97.8
5.199999809,5.199999809,261.2070007,254.5225525,198.5798035,172.6075439,98
5.199999809,5.199999809,261.0948486,254.6347046,198.6381226,172.5297852,98.2
5.199999809,5.199999809,260.0854797,254.4776917,198.5603638,172.4520264,98.4
5.199999809,5.199999809,260.2200623,254.5674133,198.5409241,172.5103455,98.6
5.199999809,5.199999809,260.2649231,254.5449829,198.5409241,172.4325867,98.8
5.199999809,5.199999809,260.1303101,254.7019958,198.5603638,172.413147,99
5.199999809,5.199999809,260.0630493,254.5001221,198.5603638,172.4325867,99.2
5.199999809,5.199999809,260.0630493,254.5001221,198.5798035,172.5103455,99.4
5.199999809,5.199999809,260.152771,254.3431091,198.6381226,172.5103455,99.6
5.199999809,5.199999809,260.2649231,254.5674133,198.5603638,172.5297852,99.8
5.199999809,5.199999809,260.0630493,254.5225525,198.6381226,172.5297852,100
5.199999809,5.199999809,260.1303101,254.6347046,198.7158508,172.5297852,100.2
5.199999809,5.199999809,260.2649231,254.6347046,198.6575623,172.5881348,100.4
5.199999809,5.199999809,260.3097839,255.6889648,198.5798035,172.4909363,100.6
5.199999809,5.199999809,259.9733276,255.3300476,198.6186523,172.5686951,100.8
5.199999809,5.199999809,260.152771,255.3973389,198.6964111,172.6464539,101
5.199999809,5.199999809,260.2424622,255.5544128,198.6381226,172.6269836,101.2
5.199999809,5.199999809,261.2070007,255.5768127,198.6381226,172.5297852,101.4
5.199999809,5.199999809,261.2294312,255.5992432,198.6575623,172.5881348,101.6
5.199999809,5.199999809,261.0499878,255.2627563,198.735321,172.5492249,101.8
5.199999809,5.199999809,261.1172791,255.5544128,198.5798035,172.4909363,102
5.199999809,5.199999809,261.2967529,255.6665649,198.7158508,172.5492249,102.2
5.199999809,5.199999809,261.2294312,255.5768127,198.6381226,172.4909363,102.4
5.199999809,5.199999809,261.139679,255.5544128,198.5603638,172.5297852,102.6
5.199999809,5.199999809,260.9826965,255.5544128,198.6186523,172.5297852,102.8
5.199999809,5.199999809,261.1845703,255.5768127,198.7742004,172.7047729,103
5.199999809,5.199999809,261.2294312,255.6889648,198.6381226,172.5297852,103.2
5.199999809,5.199999809,261.1621399,255.2851868,198.677002,172.5492249,103.4
5.199999809,5.199999809,261.2518311,255.4197693,198.6964111,172.6464539,103.6
5.199999809,5.199999809,261.139679,255.6216736,198.677002,172.4520264,103.8
5.199999809,5.199999809,261.2294312,255.4197693,198.735321,172.5686951,104
5.199999809,5.199999809,261.1172791,255.3300476,198.6381226,172.4520264,104.2
5.199999809,5.199999809,261.139679,255.4646301,198.6381226,172.4520264,104.4
5.199999809,5.199999809,261.2518311,255.5319214,198.735321,172.6269836,104.6
5.199999809,5.199999809,261.0724182,255.509491,198.6964111,172.5492249,104.8
5.199999809,5.199999809,261.139679,255.7338257,198.7158508,172.5881348,105
5.199999809,5.199999809,261.1172791,255.4421997,198.5409241,172.4714966,105.2
5.199999809,5.199999809,261.0948486,255.4421997,198.6964111,172.6075439,105.4
5.199999809,5.199999809,261.0948486,255.4197693,198.5798035,172.4520264,105.6
5.199999809,5.199999809,261.1172791,255.4870605,198.5992126,172.4909363,105.8
5.199999809,5.199999809,261.2294312,256.5413513,198.6186523,172.5492249,106
5.199999809,5.199999809,261.1621399,256.49646,198.6381226,172.4325867,106.2
5.199999809,5.199999809,261.0948486,256.2945862,198.677002,177.7203674,106.4
5.199999809,5.199999809,261.1845703,256.8104858,198.7547607,172.6269836,106.6
5.199999809,5.199999809,261.0499878,256.5188904,198.6186523,177.6426086,106.8
5.199999809,5.199999809,261.0724182,256.5637817,198.7936096,177.7981262,107
5.199999809,5.199999809,261.2294312,256.5188904,198.6186523,177.6231689,107.2
5.199999809,5.199999809,261.1621399,256.7656555,198.7547607,172.6658936,107.4
5.199999809,5.199999809,260.9602661,256.2273254,198.677002,177.7592773,107.6
5.199999809,5.199999809,261.1172791,256.4291992,198.6186523,177.7009277,107.8
5.199999809,5.199999809,261.005127,256.5188904,198.5798035,172.5103455,108
5.199999809,5.199999809,261.1845703,256.5413513,198.6186523,172.5492249,108.2
5.199999809,5.199999809,261.1172791,256.8329163,198.5992126,172.3937378,108.4
5.199999809,5.199999809,261.005127,257.2816162,198.6381226,172.5103455,108.6
5.199999809,5.199999809,261.1172791,257.5731812,198.677002,172.5881348,108.8
5.199999809,5.199999809,261.0275269,257.4385986,198.5798035,172.5686951,109
5.199999809,5.199999809,261.1845703,257.4610291,198.6381226,172.4714966,109.2
5.199999809,5.199999809,261.0499878,257.348877,198.5798035,172.4714966,109.4
5.199999809,5.199999809,260.9602661,257.4385986,198.6964111,172.5492249,109.6
5.199999809,5.199999809,261.0499878,256.3170471,198.6186523,172.4520264,109.8
5.199999809,5.199999809,261.0275269,256.5861816,198.6575623,172.4909363,110
5.199999809,5.199999809,261.2294312,256.7207642,198.6381226,177.7203674,110.2
5.199999809,5.199999809,261.0724182,256.7880859,198.6186523,172.4714966,110.4
5.199999809,5.199999809,261.0948486,256.4067383,198.7742004,177.8953247,110.6
5.199999809,5.199999809,261.0499878,256.4516296,198.5992126,177.7203674,110.8
5.199999809,5.199999809,261.1172791,256.7207642,198.6381226,177.7592773,111
5.199999809,5.199999809,262.1939697,256.5637817,198.7158508,177.8175659,111.2
5.199999809,5.199999809,262.2836914,256.6086121,198.677002,177.7981262,111.4
5.199999809,5.199999809,262.0818176,256.6310425,198.5992126,177.7203674,111.6
5.199999809,5.199999809,262.4407043,256.5188904,198.5798035,177.6426086,111.8
5.199999809,5.199999809,262.3285522,256.4067383,198.735321,172.5881348,112
5.199999809,5.199999809,261.0499878,256.4291992,198.6964111,172.5103455,112.2
5.199999809,5.199999809,261.2294312,256.4740295,198.6575623,177.7786865,112.4
5.199999809,5.199999809,261.0275269,256.5413513,198.6575623,177.7009277,112.6
5.199999809,5.199999809,261.0724182,256.6086121,198.6964111,177.6620789,112.8
7,5.199999809,261.2294312,256.5861816,198.5798035,177.6231689,113
7,5.199999809,261.139679,256.4291992,198.6186523,177.6231689,113.2
7,5.199999809,260.9826965,256.4740295,198.5992126,172.4714966,113.4
7,5.199999809,261.2294312,256.6086121,198.5603638,172.4714966,113.6
7,5.199999809,261.0948486,256.8104858,198.677002,172.4909363,113.8
7,5.199999809,261.1621399,256.5413513,198.6381226,172.4909363,114
7,5.199999809,262.0145264,256.3843079,198.6575623,172.4520264,114.2
7,5.199999809,262.104248,256.4740295,198.5798035,172.413147,114.4
7,5.199999809,263.9436035,256.5861816,198.6381226,177.6620789,114.6
7,5.199999809,267.0166626,256.49646,198.6964111,177.7009277,114.8
7,5.199999809,270.7402344,256.5188904,198.6575623,177.681488,115
7,5.199999809,274.7554016,256.6086121,198.6186523,177.6231689,115.2
7,5.199999809,278.6359863,256.3843079,198.5798035,177.584259,115.4
7,5.199999809,283.5484009,256.2497253,203.7509155,177.681488,115.6
7,5.199999809,288.7075806,256.5637817,203.8675232,172.5297852,115.8
7,7,294.2704468,256.4740295,203.8092346,177.681488,116
7,7,299.5417786,256.3843079,203.8286743,177.6426086,116.2
7,7,304.5663757,256.6983337,203.9064331,177.6426086,116.4
7,7,309.703064,256.1375732,203.7703247,177.7203674,116.6
7,7,314.4360352,256.5861816,209.058136,177.7009277,116.8
7,7,318.8998413,256.5413513,208.9997864,177.6231689,117
7,7,322.914978,256.4740295,209.0191956,177.6620789,117.2
7,7,327.1993103,257.4161682,208.9803467,177.6426086,117.4
7,7,330.8331604,258.5377197,208.9997864,177.6231689,117.6
7,7,333.6370544,260.4667664,208.9803467,177.584259,117.8
7,7,337.4952087,262.4182739,214.1903687,177.6426086,118
7,7,341.1514587,266.5680542,214.1320496,177.6231689,118.2
7,7,344.1123657,271.413208,214.1126099,177.6231689,118.4
7,7,347.0284119,276.5274658,214.1708984,177.681488,118.6
7,7,349.8547058,281.3725586,214.1126099,177.6036987,118.8
7,7,352.7483521,287.3841553,214.0931702,177.6620789,119
7,7,355.9335327,293.3283691,219.4003601,182.8331604,119.2
7,7,357.705658,298.2407532,219.4197998,182.8331604,119.4
7,7,359.7244263,302.3008118,219.3420105,182.7748413,119.6
7,7,362.6853638,308.3347778,219.3420105,182.794281,119.8
7,7,364.6367798,313.1575012,219.2642822,188.0042725,120
7,7,366.6107788,317.1277161,219.4003601,188.0042725,120.2
7,7,367.6426392,322.1299133,219.3031616,188.0042725,120.4
7,7,369.7735596,326.1226501,224.5908813,188.0431519,120.6
7,7,371.5904541,330.092926,224.5131531,187.9265137,120.8
7,7,373.7662964,334.040802,224.5520325,188.0237122,121
7,7,374.4616699,337.9213867,224.5714722,187.9848633,121.2
7,7,376.5926514,342.1608887,224.5520325,193.2337341,121.4
7,7,377.5571289,345.0545044,224.6880798,193.3309326,121.6
7,7,378.5889893,347.0508423,224.6103516,193.2337341,121.8
7,7,380.4508057,349.7874451,224.5714722,193.1948547,122
7,7,381.5723267,352.905365,229.7619934,193.2142944,122.2
7,7,382.7835693,355.8438416,229.7619934,193.1365356,122.4
7,7,383.4341431,358.9393616,229.8009033,198.5020142,122.6
7,7,384.6229248,361.9002686,229.7814636,198.3659668,122.8
7,7,385.5875244,364.7041626,229.8591919,198.5020142,123
7,7,386.3276978,367.8220825,229.7619934,198.4048157,123.2
7,7,387.4492188,370.6932373,229.7619934,198.4437256,123.4
7,7,387.5165405,372.6896362,234.933136,198.4242554,123.6
7,7,388.2792358,373.6317139,234.933136,198.3659668,123.8
7,7,389.355957,375.5831909,235.0497742,198.5603638,124
7,7,390.2979736,377.6020508,234.8748169,203.5953979,124.2
7,7,390.2307129,378.7235718,235.0303345,203.6148376,124.4
7,7,391.3074341,379.5759277,234.933136,203.6342773,124.6
7,7,391.5765991,380.6751099,234.9525757,203.5953979,124.8
7,7,391.2625732,381.6171875,234.9136658,203.6148376,125
7,7,392.3392944,381.460144,240.104248,203.5759277,125.2
7,7,392.2944336,381.5947266,240.104248,203.6148376,125.4
7,7,392.2495117,382.5368652,240.1625977,203.653717,125.6
7,7,393.2589111,382.4695435,240.104248,208.7081909,125.8
7,7,393.2589111,382.3349609,240.0653381,208.6887512,126
7,7,393.2589111,382.3798828,240.104248,208.7859497,126.2
7,7,393.2365112,382.604187,240.0847778,208.7859497,126.4
7,7,394.1561279,382.5592651,240.0847778,208.76651,126.6
7,7,394.2459106,382.2452393,240.104248,208.8247986,126.8
7,7,394.2459106,382.3349609,240.0653381,208.7470398,127
7,7,395.3225708,382.312561,245.3531494,208.7470398,127.2
7,7,395.1431274,383.2994995,245.2559509,213.9181824,127.4
7,7,395.3225708,383.5014038,245.2753906,213.8598633,127.6
7,7,395.1431274,384.3986206,245.2559509,213.8792725,127.8
7,7,395.2104492,384.4434814,245.3337097,213.9376221,128
7,7,395.1880493,384.3537598,245.2365112,213.9181824,128.2
7,7,395.2328491,384.9370117,245.2559509,213.9181824,128.4
7,7,395.0758667,385.1164551,250.4853516,213.8987122,128.6
7,7,395.1880493,385.3182983,245.2753906,213.9570618,128.8
7,7,395.3450317,384.6229248,250.58255,213.9181824,129
7,7,395.1655884,384.3313599,250.4853516,213.8598633,129.2
7,7,395.1880493,384.286499,250.4853516,219.089325,129.4
7,7,396.1525269,383.8154297,250.4853516,219.1670837,129.6
7,7,396.2647095,383.164917,250.4465027,219.050415,129.8
7,7,396.1973877,383.0975952,250.4076233,219.0310059,130
7,7,396.0852661,382.6265869,250.427063,219.050415,130.2
7,7,396.1749878,382.2452393,250.4465027,219.1670837,130.4
7,7,396.0628052,382.4022827,250.4659424,219.050415,130.6
7,7,396.0628052,382.1555786,250.4853516,219.0310059,130.8
7,7,397.0498047,381.9088135,250.427063,224.3381958,131
7,7,397.1619263,381.2134399,250.4076233,224.2409973,131.2
7,7,397.0946655,381.0564575,255.6370544,224.2798767,131.4
7,7,397.0946655,380.5629272,255.598175,224.260437,131.6
